pos,artist_name,track_uri,artist_uri,track_name,album_uri,duration_ms,album_name,Genre,releaseYear
18,2Pac,spotify:track:6GgRMZPuHb7cPkyWBiSFdf,spotify:artist:1ZwdS5xdxEREPySFridCfh,Out On Bail,spotify:album:33lk2GnP8cJzl7cd1OJrXn,234560,Loyal To The Game,"gangster rap, west coast hip hop, g-funk, hip hop",2004.0
118,Tim McGraw,spotify:track:4iFmk5a049bxKFIifDVxmQ,spotify:artist:6roFdX1y5BYSbp60OTJWMd,We Carry On,spotify:album:0os1Gz3XMM6dduZSMxVuXs,252400,Live Like You Were Dying,country,2004.0
8,Diddy,spotify:track:7Gfzoer3tsu6AVTce0TwSM,spotify:artist:59wfkuBoNyhDMQGCljbUbA,Best Friend,spotify:album:2dHr0LpUe6CNV5lNsr8x0W,334700,Forever,"hip hop, east coast hip hop",1999.0
157,Deitrick Haddon,spotify:track:1vZEnDUseI4y5aAyTHwOdc,spotify:artist:7tlQrRh6jNY1c95poJvBe9,I Need Your Help,spotify:album:1WBCOU7em7eF48hAk3i5FD,291360,Revealed,"gospel, gospel r&b",2008.0
34,Florence + The Machine,spotify:track:0eZsw4fVBdd6IY23B7r9Pu,spotify:artist:1moxjboGR7GNWYIMWsRjgG,Shake It Out - The Weeknd Remix,spotify:album:4KCYejvKVfrQ8ILYblzhFc,317440,Shake It Out,baroque pop,2011.0
233,Jimi Hendrix,spotify:track:4k8mfCiZwc4sT8RdN2vzlg,spotify:artist:776Uo845nYHJpNaStv1Ds4,"Star Spangled Banner - Live 10/10/68 Winterland, San Francisco, CA",spotify:album:333CW1FJG5ijNi30C45xcB,356186,Winterland,"psychedelic rock, classic rock, acid rock, blues rock",2011.0
110,T. Rex,spotify:track:7e1mNkOkmPYTcv4tqS1Rp7,spotify:artist:3dBVyJ7JuOMt4GE9607Qin,Precious Star,spotify:album:7tg6qUShHEXp4K9n5IJeHv,173000,Bolan's Zip Gun,"glam rock, proto-punk",1975.0
36,Blitzen Trapper,spotify:track:7eHyHKxxN8HrhQv0CiAH33,spotify:artist:72XY3HrDdFfZXNZFCT9Zh1,Love the Way You Walk Away,spotify:album:42eh4ZAs4OeBoG1QB5oIyb,220000,American Goldwing,"indie folk, alt country, americana",2011.0
33,Passenger,spotify:track:189UhbQqja35DebsP8SjYy,spotify:artist:0gadJ2b9A4SKsB1RFkBb66,If You Go,spotify:album:6pVz4S22k49D5hPxwBceU0,224866,Young as the Morning Old as the Sea,folk pop,2016.0
31,Stevie Wonder,spotify:track:5dNTK3XRDfMAiwOoKxuEeG,spotify:artist:7guDJrEfX3qb6FEbdPA5qi,Higher Ground - Live/1995,spotify:album:3YaKlKEKBzcnTvC5TTOaHg,239733,Natural Wonder,"motown, soul",1995.0
50,Alan Jackson,spotify:track:0CbYifhB6vcAtnDzUyQh4T,spotify:artist:4mxWe1mtYIYfP040G38yvS,Where I Come From,spotify:album:2QyJV0fOANPc6gRUFPeVe0,239573,Playlist: The Very Best Of Alan Jackson,"country, christian country",2012.0
51,Johnny Cash,spotify:track:0KSHmjK7OFtGocvbo7NZNO,spotify:artist:6kACVPfCOnqzgfEF5ryl0x,Five Feet High and Rising - Mono Version,spotify:album:7oWFzGBweoGrFc2lxabmmP,107280,Songs Of Our Soil,country,1959.0
100,Kottonmouth Kings,spotify:track:6a08hMxueHljLEk3lY1Vx4,spotify:artist:0jx4hPtb5enLdBDdHKuSgf,King Klick,spotify:album:0unYdUEdn86xGgfnywnkHg,252460,Kottonmouth Kings No. 7,"horrorcore, rap rock, rap metal",2005.0
15,Jeezy,spotify:track:0l2MhNw1ohTDXJ7nL8zzZ0,spotify:artist:4yBK75WVCQXej1p04GWqxH,Go Crazy - Remix / Instrumental,spotify:album:7z6s0Wd7MWCJYLYyMOfRJl,253106,Let’s Get It: Thug Motivation 101,"southern hip hop, crunk, rap, gangster rap",
0,Gretchen Parlato,spotify:track:66lPgenfvsvf3UBgTEhIML,spotify:artist:76Gi1qoWLrIerL5FcL0TZb,Flor De Lis,spotify:album:2ICyVq5DV2u7is3AMLXxuZ,390480,Gretchen Parlato,"vocal jazz, spoken word, jazz",2005.0
2,Arty,spotify:track:70HgbIpdsoK2EfmN10P4lM,spotify:artist:1rSGNXhhYuWoq9BEz5DZGO,Must Be The Love - Shogun Edit,spotify:album:0bzNn2PYwhPKiBnTur1G0Y,250701,A Song Across Wires,"progressive house, trance, big room",2014.0
36,Jagged Edge,spotify:track:7jKgWJnK4QX37vfFRw1HTD,spotify:artist:7Aq8lpLMSt1Zxu56pe9bmp,Without You,spotify:album:2LFRjzwf61Y7CIl54Kiq8j,213733,Jagged Little Thrill,r&b,2001.0
25,The Him,spotify:track:02qR2GDxw8U4MyUPz2ytld,spotify:artist:5WdqBAQhGFCrZvBKXiPIu7,I Wonder - WestFunk Remix Radio Edit,spotify:album:2h5Uaz8ikfKPyrrDxpzniq,219558,I Wonder,tropical house,2017.0
137,The City of Prague Philharmonic Orchestra,spotify:track:54UGd1l1BF6z9IgW34yw1I,spotify:artist:2oQJQUIpJFFnfKvHJA0xBu,"Theme And Chase (From ""Wallace And Gromit"")",spotify:album:6cvLnRWPmgOv9Ty7hitQDC,211173,100 Greatest Film Themes,"orchestra, classical",2007.0
86,Gucci Mane,spotify:track:5QrT8pNtw1UnjqFuSUsenv,spotify:artist:13y7CgLHjMVRMDqxdx0Xdo,P**** Print (feat. Kanye West),spotify:album:3WjDB3j2yZL4g0hBGHF04i,215373,Everybody Looking,"southern hip hop, rap, trap",2016.0
14,Tritonal,spotify:track:2UXfcIiYWyIvKBlHyNQlsD,spotify:artist:521qvhdobR0GzhvU6TFw76,Colors,spotify:album:7eThExDEgNjJq4RcaOCmOp,225972,Colors,"edm, progressive house, progressive trance",2014.0
3,RAC,spotify:track:0JoDMMM0TWFXoKr6VmJMan,spotify:artist:4AGwPDdh1y8hochNzHy5HC,Cheap Sunglasses - Two Friends Remix,spotify:album:3tvsx1anPaK31Hb7IUvvcL,263706,Cheap Sunglasses,indietronica,2014.0
39,Kylie Minogue,spotify:track:4vLC0bmaJRpvlc7p7LppdB,spotify:artist:4RVnAU35WRWra6OZ3CbbMA,White December,spotify:album:0XRlr1kD7uPfLb0RxQKt6W,186680,Kylie Christmas,dance pop,2015.0
103,MGMT,spotify:track:2PWmPYTAb38Y3aoyToIR1d,spotify:artist:0SwO7SWeDHJijQ3XNS7xEE,Boogie Down,spotify:album:17wvzyS60twwaWZUe8SSli,212893,Time To Pretend,"indie, indietronica",2005.0
151,Alacranes Musical,spotify:track:6eTtcFz5p7a2nPwsDCTG0A,spotify:artist:2aZtzjAzD8fq3OhZ9egqda,Por Amarte Así,spotify:album:6LCpvp7Jgbr8bV9PKGlHuI,177040,Ahora Y Siempre,"duranguense, música mexicana, banda",2007.0
32,Exmag,spotify:track:2JvrwCONvIMmmtYXIZgl13,spotify:artist:3ubv8WIA649ar6dwEH6ATm,Tilt Mode (feat. Gibbz),spotify:album:2XVyyz5OmN7YOuYwrorh67,218333,Proportions,funk rock,2014.0
21,Case,spotify:track:0eLvd7dtvRA92C5iSrLUze,spotify:artist:5aEWnrN8h3MhuFUPRfaVuy,Faded Pictures,spotify:album:3UuOV0067Agbr3L9bE1D9K,239626,Personal Conversation,"quiet storm, r&b, smooth r&b",1999.0
8,Bing Crosby,spotify:track:2kBxGX4q3cXosKkL2G89Hx,spotify:artist:6ZjFtWeHP9XN7FeKSUe80S,"I've Got Plenty To Be Thankful For - From ""Holiday Inn"" Soundtrack",spotify:album:2IHoxQ99UQa3SHWvR3dWGt,180773,Holiday Inn,christmas,1962.0
45,The Rolling Stones,spotify:track:1kHOZqoC60ShrndvswCEGN,spotify:artist:22bE4uQ6baNwSHPVcDxLCe,I'm Going Down,spotify:album:0vIF6spsuxngj7z8UzajDz,172466,Metamorphosis,"classic rock, rock",1975.0
112,Metallica,spotify:track:6Ban1OWQgKTUQMq0IfC7Mz,spotify:artist:2ye2Wgw4gimLv2eAKyk1NB,"One - Live At Berkeley Community Theatre / April, 1999",spotify:album:7jxQLGhHA47f98EzgZgqYx,473066,S & M,"metal, thrash metal, rock, heavy metal, hard rock",1999.0
10,Busta Rhymes,spotify:track:4MHboJP4Mj8b2bc4hXayIo,spotify:artist:1YfEcTuGvBQ8xSD1f53UnK,"Touch It - Remix/Featuring Mary J. Blige, Rah Digga, Missy Elliot, Lloyd Banks, Papoose & DMX (Explcit)",spotify:album:47akZaaMhLabeq82yH2u08,240373,Touch It Remixes,east coast hip hop,2005.0
54,Jill Scott,spotify:track:1m1Y5bIGQwBNvLSGqELq2Z,spotify:artist:6AVLthptCPhfrxlHadOBJD,Love Soul Bounce - Bonus Track,spotify:album:30M08cscoQBug3v6YUbq97,214586,The Light Of The Sun,"neo soul, smooth r&b, quiet storm",2011.0
75,Moby,spotify:track:04Notrb32vpGp1PB3hHma7,spotify:artist:3OsRAKCvk37zwYcnzRf5XF,Lie Down In Darkness - Photek Remix,spotify:album:3QYBZW1R9LIQy6wac2ipiN,335312,Destroyed Remixed,"downtempo, trip hop",2012.0
46,Paramore,spotify:track:07isIbQefUUFa28iA0dzHR,spotify:artist:74XFHRwlV6OrjEM0A2NCMF,Be Alone,spotify:album:4sgYpkIASM1jVlNC8Wp9oF,220080,Paramore,"pop punk, emo, emo pop",2013.0
31,Cash Cash,spotify:track:7JMUIYJGSSS4k6eVbY1SFe,spotify:artist:1LOB7jTeEV14pHai6EXSzF,Matches - Max Styler Remix,spotify:album:64a63LyORoW6HybkMz5UD5,182709,Matches,edm,2017.0
25,Ray Conniff,spotify:track:5bN84eZg0qigldbaI8uh2w,spotify:artist:7LfRnzGM0wRSyS5mmAwJbv,Winter Wonderland,spotify:album:4P111q7zMlkmLdS85Vz63b,155466,Christmas Carolling,"orchestra, easy listening, big band",1985.0
98,Teddy Pendergrass,spotify:track:2LXiYNPKSYtppqaH1JBob3,spotify:artist:68kACMx6A3D2BYiO056MeQ,The Whole Town's Laughing at Me,spotify:album:5MoWcSxnqFuBa0HGGExRM5,267173,Teddy Pendergrass,"philly soul, quiet storm, soul, smooth soul",1977.0
73,The Smashing Pumpkins,spotify:track:3alU3J3PVoppUEKsPXLXfN,spotify:artist:40Yq4vzPs9VNUrIBG5Jr2i,Window Paine,spotify:album:3JultJIT4wt05dFtuaY37j,351973,Gish,"alternative rock, rock",
181,Bon Jovi,spotify:track:7FOomGddxLBUmogfeGXCTg,spotify:artist:58lV9VcRSjABbAbfWS6skp,Wild In The Streets,spotify:album:5uU2uM1RGHfzlA12opjqol,234373,Slippery When Wet,glam metal,1986.0
79,Various Artists,spotify:track:0KA2fVK2UGWNvd8vWy1vOz,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,Far Away Christmas Blues,spotify:album:7qc5t16bRkI072Ml8Exmum,199952,117 Legendary Christmas Tunes (The Best Of Christmas Collection),champeta,2012.0
57,Cat Power,spotify:track:29bMGVfLHAFRGotf4o4jOY,spotify:artist:6G7OerKc3eBO9sVkRNopFC,Great Expectations,spotify:album:6PL6ypUuA52EvfZ0xJO7x7,259773,Myra Lee,"slowcore, singer-songwriter",1996.0
99,Bob Marley & The Wailers,spotify:track:7BG2zYLzvSdwN7KSg3go5u,spotify:artist:2QsynagSdAqZj3U9HgDzjD,No Woman No Cry,spotify:album:0tbcUPkVO9ghIQXAsQdwOc,251066,Legend (Rarities Edition),"reggae, roots reggae",2001.0
26,The Band,spotify:track:4cFqFVq9sr0Zv9UeefU1Zx,spotify:artist:4vpDg7Y7fU982Ds30zawDA,Move To Japan,spotify:album:0RLw5OMSYJ9FNUJvBTfHzU,265400,Jericho,"folk rock, roots rock, southern rock, americana",1993.0
170,Ben Harper,spotify:track:2mb409ydtBm14qEJ1zMzUA,spotify:artist:45lorWzrKLxfKlWpV7r9CN,Power of the Gospel,spotify:album:76h7anmeFGDDepZN8tCy2c,362133,Fight For Your Mind,surf rock,1995.0
14,J Balvin,spotify:track:4rfZm42HO35iozVC2LuSLF,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,Hola Que Tal,spotify:album:26VuDpGnGcwXh5poddJ3kp,237626,El Negocio,"reggaeton, latin",2011.0
60,Red Hot Chili Peppers,spotify:track:75OOB1KgDR7eZu4wrAK23Z,spotify:artist:0L8ExT028jH3ddEcZwqJJ5,Johnny Kick A Hole In The Sky,spotify:album:2tPDuNTakdxcbfhHSi7Rc6,312066,What Hits?,"funk rock, alternative rock, rock",1992.0
97,Thomas Rhett,spotify:track:2Fk0WwAqTBesLtKg97nojy,spotify:artist:6x2LnllRG5uGarZMsD4iO8,Crash And Burn,spotify:album:4ykbJPI8MPscFzROE8dqLy,190733,Tangled Up,"country, acoustic country, pop country",2015.0
39,Seu Jorge,spotify:track:6YXIkWBRelwruuRNmoArtj,spotify:artist:0i1s9WcIu0PrUvHzALgofo,Mangueira,spotify:album:1EqmWSr3yaH4V4AAiNr7Sq,266426,Carolina,"mpb, samba, pagode",2001.0
69,Elevation Worship,spotify:track:4A61kPgdldac4mBPtFbam8,spotify:artist:3YCKuqpv9nCsIhJ2v8SMix,I Have Decided,spotify:album:50vKZm0cwX5ZWF37apQCSO,301293,Nothing Is Wasted,"worship, christian, ccm, gospel",2013.0
38,DJ Krush,spotify:track:6iTMdioQW0rZ2M3hsAL30m,spotify:artist:00G1NTDAoU7rBpjG4KoYAM,On the Dub-ble,spotify:album:1WOXTUht5OqpQJVsm66Cgi,343400,Krush,"trip hop, downtempo, acid jazz, nu jazz",1995.0
210,Tank,spotify:track:1SVKuNOU5SKaPosEhckjoI,spotify:artist:4mwXUEKaW4ftbncf9Hi58l,Good Thing (feat. Candice Boyd),spotify:album:2P723Vzun1R14cqiwfX7Fa,216853,SAVAGE,r&b,2017.0
104,Alvvays,spotify:track:6XmOUsOiaIXZ16izZtkW5m,spotify:artist:3kzwYV3OCB010YfXMF0Avt,Plimsoll Punks,spotify:album:7CCwkPweMxKq8yWkVerH6T,289586,Antisocialites,"shoegaze, dream pop, jangle pop, indie",2017.0
61,Wax Tailor,spotify:track:4t5VbZzEArsdS4Fkbm3ZtL,spotify:artist:3qwxSif06Qwzykdln8ZGfG,Birth Of A Struggle,spotify:album:7dzxM6pI8umSkVqv1yY9qZ,59933,Tales of the Forgotten Melodies,"trip hop, downtempo, electro swing, nu jazz",2005.0
45,Solange,spotify:track:14bHUfJ3M6xBebTf8GRLO0,spotify:artist:2auiVi8sUZo17dLy1HwrTU,"Wanna Go Back (feat. Marsha Ambrosius, Q-Tip)",spotify:album:6MsVbAqh2A9i7jYvPOsGNx,283087,Sol-Angel and the Hadley St. Dreams,"alternative r&b, neo soul",2008.0
51,The Dear Hunter,spotify:track:269fUgZsK7p54BX9Wg0Nbj,spotify:artist:51lE580QM13Anmb3mK2j1e,Misplaced Devotion,spotify:album:4Ron8ulsxWpdR6eM0biy6y,226933,The Color Spectrum: The Complete Collection,"progressive rock, progressive metal",2011.0
41,Cabas,spotify:track:6yU4HC8lNSMPqrHs769BLu,spotify:artist:3W4lVkySjtIvd67UUg0F3i,Intro,spotify:album:0w0ebQKAQLtVMpsfsAHYMF,34960,Puro Cabas,"colombian pop, latin pop",2005.0
25,Black Sabbath,spotify:track:2GSOOR5UXdDj9247nxyedO,spotify:artist:5M52tdBnJaKSvOpJGz8mfZ,Lonely Is the Word - Remastered Version,spotify:album:1Wk2g7TV0adbUZ53ruvIdL,351226,Heaven and Hell,"metal, heavy metal, rock, stoner rock, hard rock, doom metal, classic rock",1980.0
71,Kaskade,spotify:track:1xZ0ytO6ryhAYTK9zpORCL,spotify:artist:6TQj5BFPooTa08A7pk8AQ1,Everything,spotify:album:7kkcPuNl08Px6nPiP1t227,209973,In The Moment,edm,2004.0
183,Damian Marley,spotify:track:2yGPa0s70kkwwiO98Slpnp,spotify:artist:3QJzdZJYIAcoET1GcfpNGi,Where Is the Love?,spotify:album:6x2KckVdtiZsxxQssb3V5A,307733,Halfway Tree,"reggae, ragga, roots reggae, dancehall",2001.0
37,Luther Vandross,spotify:track:4eexeDW4mIaPGkDa8yBFRs,spotify:artist:19y5MFBH7gohEdGwKM7QsP,If Only For One Night,spotify:album:5wq0AUenn2o3RXoBelNsxu,358493,Live Radio City Music Hall 2003,"quiet storm, soul",2003.0
99,KISS,spotify:track:2HbuTddOZIbueRP0QJBkm7,spotify:artist:07XSN3sPlIlB2L2XNcTwJw,Got Love For Sale,spotify:album:3v8BCL4jSU03HhgW4TJQix,208213,Love Gun,"glam metal, glam rock, hard rock, rock, classic rock",1977.0
2,Alice In Chains,spotify:track:0wvIGFIgbyz4JNwQhZgTv2,spotify:artist:64tNsm6TnZe2zpcMVMOoHL,Rooster,spotify:album:58NXIEYqmq5dQHg9nV9duM,374333,Dirt,"grunge, post-grunge",1992.0
10,Sturgill Simpson,spotify:track:76ileYJ6Kxs8qr8wLA7Co3,spotify:artist:3vDpQbGnzRbRVirXlfQagB,Time After All,spotify:album:2xhxNdW3ymS93u8eA835lj,157586,High Top Mountain,"alt country, bluegrass, americana, red dirt, country",2015.0
132,The Roots,spotify:track:2X1pXzPDnjH6xR60gNLYsr,spotify:artist:78xUyw6FkVZrRAtziFdtdu,Rock You,spotify:album:4rKiBz8pX9zmKuEk4NArfm,192786,Phrenology,"east coast hip hop, hip hop, jazz rap",2002.0
27,Placebo,spotify:track:1ddCv3yc0XgY2Fg72t3LXA,spotify:artist:6RZUqkomCmb8zCRqc9eznB,For What It's Worth,spotify:album:5xZyYgomT8rPyPqgFboYwB,167613,Battle For The Sun,britpop,2009.0
192,Jeezy,spotify:track:1NJi2PoJDxLziBLqDArxLN,spotify:artist:4yBK75WVCQXej1p04GWqxH,Get Allot,spotify:album:0U54jjqJhihezshU9t9cuO,268866,The Recession,"southern hip hop, crunk, rap, gangster rap",2008.0
57,Eazy-E,spotify:track:3JdyhQORbJkCWT8xfLd8gD,spotify:artist:7B4hKK0S9QYnaoqa9OuwgX,Boyz-N-The-Hood - Remix,spotify:album:2glPhGd3WXbnNttSdOOr2e,379733,Eazy-Duz-It,"gangster rap, west coast hip hop, g-funk",1988.0
54,Aerosmith,spotify:track:6huUiyerxlQbOYztjSwkGj,spotify:artist:7Ey4PD4MYsKc5I2dolUwbH,Water Song/Janie's Got A Gun,spotify:album:4VWobt8JHr24Gq2qUZK7DB,338840,Pump,"classic rock, rock",1989.0
13,Maroon 5,spotify:track:1m39XApxHXb2UkGItyyIUO,spotify:artist:04gDigrS5kc9YWfZHwBETP,Unkiss Me,spotify:album:2Auw0pTT6EcQdvHNimhLQI,238199,V,pop,2014.0
120,Miles Davis,spotify:track:6CVxwycX6RNME7WJtqsX6J,spotify:artist:0kbYTNQb4Pb1rPbbaF0pT4,Intoit,spotify:album:0xKxqmpMW0pio0u1kdgQru,199960,Prezervation,"jazz, cool jazz, hard bop, bebop, jazz fusion, jazz blues, free jazz",1992.0
164,Fat Joe,spotify:track:7t4O4gsLAVEtZJwIwoSS4e,spotify:artist:3ScY9CQxNLQei8Umvpx5g6,The Crack Attack,spotify:album:7yp9iqFTNZlruW9CdcYhQG,174893,Don Cartagena,east coast hip hop,
86,Percy Sledge,spotify:track:2vIDyd6H5Cdg1vybC8y2iV,spotify:artist:3rRmDmzPcAFwcUDvG5gBqO,Just Out Of Reach (Of My Two Empty Arms),spotify:album:1Nyr1yLuCndptRRMZ0wmlP,213573,The Best Of Percy Sledge,"motown, soul",
8,Bassnectar,spotify:track:7hEMRbs1ROzZXXO2CRGqwl,spotify:artist:1JPy5PsJtkhftfdr6saN2i,Breathless,spotify:album:7wD4097Lf6w4j3Ovxzya7S,327085,Freestyle,"dubstep, bass music, dub",2012.0
70,Gerardo Ortiz,spotify:track:4SXHX9VzXhNQp0BqLKvHH8,spotify:artist:4J13m9IZh03PEhoxAxRhXO,Días De Noche,spotify:album:3g9m0eblVHbLZWGPl58GvX,152653,El Primer Ministro (Version Deluxe),"banda, corrido, norteño, sierreño, corridos bélicos, música mexicana",2016.0
63,Muse,spotify:track:2zmR3FG7iOGDAdwrVPzdg9,spotify:artist:12Chz98pHFMPJEknJQMWvI,Invincible,spotify:album:0lw68yx3MhKflWFqCsGkIs,301386,Black Holes And Revelations,"alternative rock, rock",2006.0
169,Death Grips,spotify:track:13AEha3S0nWeytaGopG9jC,spotify:artist:5RADpgYLOuS2ZxDq7ggYYH,I Want It I Need It (Death Heated),spotify:album:22NtKAfmX3WeI3bil5gWzc,370797,Ex Military,"experimental hip hop, experimental, punk rap",
58,Sigur Rós,spotify:track:0d6Az2CuUkb2jRnNww7WBj,spotify:artist:6UUrUCIZtQeOf8tC0WuzRy,Var,spotify:album:4Vq1wUyEAO2QkyA2IFZdT0,223893,Kveikur,"post-rock, dream pop",2013.0
115,Prince,spotify:track:2eZJ9lrNeSqDt9iOgtft0M,spotify:artist:5a2EaR3hamoenG9rDuVn8j,Stare,spotify:album:2qzNTR3brGnweQTOidQiUZ,223511,Stare,funk rock,2015.0
51,Widespread Panic,spotify:track:1FtDVxShceQ1tLAMIRo8PO,spotify:artist:54SHZF2YS3W87xuJKSvOVf,Coconut,spotify:album:5J44eT4AJ527QfHZbxHFAY,303866,Space Wrangler,"southern rock, newgrass",1998.0
28,3LAU,spotify:track:1u9gG2noFkWFaNo0dI8DMq,spotify:artist:4YLQaW1UU3mrVetC8gNkg5,Girls Who Save The World,spotify:album:7oO2dpsjSyMXRGXNRn40e9,263497,Dance Floor Filth,edm,
25,Glee Cast,spotify:track:7melzi9ApEUgOUapxhTVKP,spotify:artist:0SCbttzoZTnLFebDYmAWCm,Wide Awake (Glee Cast Version),spotify:album:23uWP791SIm1BA8d8Uqf1V,212133,A Katy or a Gaga (Music from the Episode),christmas,2013.0
31,Farruko,spotify:track:7L6VFkfGhJ1KsEdv781K4q,spotify:artist:329e4yvIujISKGKz1BZZbO,Ulala,spotify:album:26HKhegi63NKTyRYefqOMd,218493,El Talento Del Bloque,"reggaeton, trap latino, latin",2010.0
16,Rascal Flatts,spotify:track:0HL5XogjGS97e5vtSCtTKG,spotify:artist:0a1gHP0HAqALbEyxaD5Ngn,Night Of Our Lives,spotify:album:3yHHbz0wapmu6xF82vHkCU,207720,Rewind,country,2014.0
18,Wavves,spotify:track:0iPSwfRCGPFGzfq6Jhrr9M,spotify:artist:6bUJpbekaIlq2fT5FMV2mQ,Paranoid,spotify:album:7tbCuIt9zm1fRQyH2berwK,142413,Afraid Of Heights,"garage rock, surf rock, noise rock",2013.0
7,Tiësto,spotify:track:1rLq8EJJsZ7i0n68JgkWBG,spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z,Love Comes Again - Feat. BT,spotify:album:6hj3EnStyEAeixldzDsNJS,489373,Just Be,"edm, trance, big room, house, dance",2004.0
171,The xx,spotify:track:0iALOYqXaVoluUIsSyDAny,spotify:artist:3iOvXCl6edW5Um0fXEBRXy,On Hold (Jamie xx Remix),spotify:album:01W0uSuNffDSC2RT8Cjha3,371533,On Hold (Jamie xx Remix),indietronica,2017.0
39,Housefires,spotify:track:6GeoHWZWprg6FIg0njw6iJ,spotify:artist:6egyCFgiJ1j941PaxKoWJD,Never Been so Free,spotify:album:2BjUIAvKH6u72UcYoX4FmY,206544,Housefires,"worship, christian",2014.0
195,Jadakiss,spotify:track:2rRBXD2cN4g1qOZ66Bi83w,spotify:artist:5pnbUBPifNnlusY8kTBivi,Un-Hunh! - Album Version (Edited),spotify:album:1Tjo21h3Fovb4VYTJDvxqe,264973,Kiss Tha Game Goodbye,east coast hip hop,2001.0
121,Straight No Chaser,spotify:track:6Jlxd6OF2uliUiy8m7dIsf,spotify:artist:1yQ8S4xdGOGbUcpaPR6hCM,Up On The Housetop,spotify:album:5fAtug9KJE3XhEf010Gkoj,168066,I'll Have Another...Christmas Album,christmas,2016.0
80,Lil Jon,spotify:track:1Un1dsZkA9cfZMLOXOyUBc,spotify:artist:7sfl4Xt5KmfyDs2T3SVSMK,Bia' Bia',spotify:album:3t1KcEIjoOo2W5oA1wAh1N,302106,We Still Crunk!,crunk,2000.0
42,Dr. Dre,spotify:track:5LtBZCUZWoTHpmhcOOfSeJ,spotify:artist:6DPYiyq5kWVQS4RGwxzPC7,Pause 4 Porno,spotify:album:5csXMdS69VOvh8MjyfwkjB,92800,2001,"g-funk, gangster rap, west coast hip hop, hip hop, rap",1999.0
13,El Komander,spotify:track:3IG8CIGH8vl1b0N9BYrPJ5,spotify:artist:2wC90WSKQd0BvdxJZ0mObr,Que Tiene De Malo (En Vivo),spotify:album:0pfga8sK0KWZ7zKTn56wGu,151823,En Vivo Desde La Sierra De Culiacan Con Guitarras Pajueleras,"corrido, banda, norteño, corridos bélicos",2014.0
6,NERVO,spotify:track:4dASDuNPnpqTFfLegx98jK,spotify:artist:4j5KBTO4tk7up54ZirNGvK,Alone,spotify:album:2dbQdgSUQNBluf4TlGfbFO,175038,Alone,house,2017.0
99,Eminem,spotify:track:6h3tuNzfvZHyPPCSndsw2u,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Final Thought - Skit,spotify:album:1kTlYbs28MXw7hwO0NLYif,30200,Encore,"rap, hip hop",2004.0
14,Four Tops,spotify:track:1OMEw0u7sq8aDSxKIFIDBQ,spotify:artist:7fIvjotigTGWqjIz6EP1i4,Don't Walk Away,spotify:album:4CnWIDWYzJlN9RmIWAGIm2,253306,Tonight,"motown, northern soul, soul",
189,Bing Crosby,spotify:track:3xt80pRc5al9UtUtspL1j2,spotify:artist:6ZjFtWeHP9XN7FeKSUe80S,Zing A Little Zong,spotify:album:5xqouxEfRCF28te3QdxjDI,216906,Academy Award Winners & Nominees (1934-1960),christmas,
19,Super Junior,spotify:track:3WDdRKQDvLLHEhnju6H0Tv,spotify:artist:6gzXCdfYfFe5XKhPKkYqxV,THIS IS LOVE (Stage Version),spotify:album:6PAgtZ8kQ6GYwSvtHHiO17,247819,The 7th Album Special Edition [THIS IS LOVE],k-pop,
3,OneRepublic,spotify:track:35Vv4i6x7P3IyMug7CA3Lj,spotify:artist:5Pwc4xIPtQLFEnJriah9YJ,Future Looks Good,spotify:album:30SqWqmSU9ww0Btb1j4rpU,210586,Oh My My,soft pop,2016.0
87,Alta Consigna,spotify:track:1URpJvEhxEkMNsHyRibwq8,spotify:artist:0DjAjUeZwSixK0dRwplBXb,Todo Con Exceso,spotify:album:1HWPwiFJ5jmVP9dIjfFPYA,143773,No Te Pido Mucho,"sierreño, banda, corrido, norteño, sad sierreño",2017.0
38,Corey Smith,spotify:track:3jq71JCP3SWJPVUzQPTLfJ,spotify:artist:2Da6v0shOpKrOG07ZxonXo,$8 Bottle Of Wine - Live,spotify:album:1a2rnrSu7KOPtFTACVaW7n,320226,Live In Chattanooga,"texas country, red dirt, country",2012.0
139,Israel Nash,spotify:track:32qEZ9ehW2iDvt6BAYapy1,spotify:artist:5skM4jc4QoEpHiWWl6OoW7,Evening,spotify:album:66ijwLW7KYgQxPMOJv12iu,243360,New York Town,"americana, alt country, folk rock",
95,Arcangel,spotify:track:7aETuaPWFypjmaWfWerPQj,spotify:artist:4SsVbpTthjScTS7U2hmr1X,Ayer Escuché una Voz,spotify:album:4CMgBfKZspnHDi0pOb2AoZ,181546,"Sentimiento, Elegancia y Maldad","reggaeton, trap latino, urbano latino",2013.0
78,M83,spotify:track:6ppk0JDGDaRnXHqkZM16Kb,spotify:artist:63MQldklfxkjYDoUE4Tppz,In church,spotify:album:44Sy39wQjQFX0jJOufXTvv,238186,"Dead Cities, Red Seas & Lost Ghosts",indietronica,2003.0
